"GU_ID"	"GU_Name"	"GU_Type"	"AreaKm"	"RelatedGWB"	"dom_section_n"	"dom_well_n"	"avgmax_dom"	"avgmaxsd_dom"	"avgmin_dom"	"avgminsd_dom"	"maxdomestic"	"mindomestic"	"pub_section_n"	"pub_well_n"	"avgmax_pub"	"avgmaxsd_pub"	"maxpublic"	"percent_max"	"comparison"	"public_shallow"	"use_public_as_dom"
"Hgb-6-94"	"GRASSHOPPER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	189.207314784	"6-94"	6	7	344.5	141.143543954373	318.666666666667	147.392898969613	767.930631863119	-123.512030242174	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-95"	"DRY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	34.5244941687	"6-95"	6	7	364.166666666667	263.408744476463	256.666666666667	145.315748171582	1154.39290009606	-179.28057784808	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-96"	"EAGLE LAKE AREA HIGHLANDS"	"Highland area - Groundwater Basin"	280.688412661	"6-96"	8	437	115.125	91.1755567181092	87.375	99.5488932276856	388.651670154328	-211.271679683057	2	6	149	100.40916292849	599	42.5956511191449	"different"	"deeper"	"no"
"Hgb-6-97"	"HORSE LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	205.052248835	"6-97"	2	2	77.5	3.53553390593274	77.5	3.53553390593274	527.5	-372.5	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-98"	"TULEDAD CANYON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	131.388474372	"6-98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-99"	"PAINTERS FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	52.2951601873	"6-99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-1"	"LANFAIR VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	284.349843707	"7-1"	5	6	585	302.014072519808	501	309.907244187676	1491.04221755942	-428.721732563029	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-10"	"TWENTYNINE PALMS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	17.1120634571	"7-10"	9	18	403.777777777778	148.014169742104	305.666666666667	147.422013281599	847.82028700409	-136.599373178131	1	3	555	NA	1005	16.9665362688856	"different"	"deeper"	"no"
"Hgb-7-11"	"COPPER MOUNTAIN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	31.76382634	"7-11"	23	92	443.608695652174	141.771178995154	341.565217391304	139.495137121809	868.922232637635	-76.9201939741239	5	9	587.4	177.490281424082	1119.87084427225	25.2362716411431	"different"	"deeper"	"no"
"Hgb-7-12"	"WARREN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	128.237182794	"7-12"	28	160	421.571428571429	157.594516865377	288.678571428571	137.297474706735	894.354979167561	-123.213852691634	9	24	732.888888888889	358.972646745001	1809.80682912389	67.7068840443932	"different"	"deeper"	"no"
"Hgb-7-13"	"DEADMAN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	121.820264787	"7-13"	1	1	106	NA	106	NA	556	-344	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-14"	"LAVIC VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	247.782304334	"7-14"	1	1	174	NA	174	NA	624	-276	1	1	770	NA	1220	64.6420824295011	"different"	"deeper"	"no"
"Hgb-7-15"	"BESSEMER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	129.475518096	"7-15"	1	1	220	NA	220	NA	670	-230	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-16"	"AMES VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	313.625338294	"7-16"	68	424	394.485294117647	124.724471577794	261.838235294118	124.959887330357	768.658708851029	-113.041426696953	9	14	456.777777777778	87.7763888779007	720.10694441148	6.52241866718946	"same"	"shallower"	"yes"
"Hgb-7-17"	"MEANS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	29.9266714223	"7-17"	7	12	379.428571428571	223.06714769538	306.142857142857	161.30347027826	1048.63001451471	-177.767553691923	1	1	385	NA	835	22.6828000051538	"different"	"shallower"	"yes"
"Hgb-7-18"	"JOHNSON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	259.141742436	"7-18"	24	96	404.458333333333	192.666185559301	292.125	133.775058603418	982.456890011236	-109.200175810253	5	5	417.4	118.411570380601	772.634711141803	23.9101114416578	"different"	"shallower"	"yes"
"Hgb-7-19"	"LUCERNE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	281.994786152	"7-19"	41	165	393.365853658537	131.747249705176	273.317073170732	137.158382723111	788.607602774065	-138.158074998603	15	23	399.2	134.217414241649	801.852242724946	1.66551076260903	"same"	"deeper"	"yes"
"Hgb-7-2"	"FENNER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	751.358880743	"7-2"	1	1	402	NA	402	NA	852	-48	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-20"	"MORONGO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	142.764035868	"7-20"	30	249	364.6	120.04441706704	199.2	68.2588380029813	724.733251201121	-5.57651400894383	5	9	397.4	127.705912157582	780.517736472745	7.41198454323298	"same"	"deeper"	"yes"
"Hgb-7-21"	"COACHELLA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	2159.87476685	"7-21"	135	661	448.311111111111	229.76546986934	328.022222222222	204.996340217301	1137.60752071913	-286.966798429682	35	64	621.914285714286	378.3196105558	1756.87311738169	42.7894101975324	"different"	"deeper"	"no"
"Hgb-7-22"	"WEST SALTON SEA HIGHLANDS"	"Highland area - Groundwater Basin"	414.520896675	"7-22"	4	12	468.5	402.442956620356	214.5	116.173720493635	1675.82886986107	-134.021161480906	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-24"	"BORREGO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	384.89649932	"7-24"	13	33	335.230769230769	141.308264588543	300.384615384615	122.963774110873	759.155562996398	-68.5067069480029	6	8	589.833333333333	233.591452469192	1290.60769074091	51.8549765955187	"different"	"deeper"	"no"
"Hgb-7-25"	"OCOTILLO-CLARK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	433.468037584	"7-25"	4	4	320.75	110.312812794646	320.75	110.312812794646	651.688438383939	-10.1884383839387	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-26"	"TERWILLIGER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	19.856985503	"7-26"	25	594	585.8	246.215860577665	214.72	133.98305863056	1324.44758173299	-187.229175891679	2	2	360	56.5685424949238	810	48.2042835003992	"different"	"shallower"	"yes"
"Hgb-7-27"	"SAN FELIPE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	169.913508976	"7-27"	38	279	514.026315789474	259.791443052609	269.473684210526	205.097173652183	1293.4006449473	-345.817836746023	7	23	555.428571428571	274.861696823971	1380.01366190048	6.47958056716676	"same"	"deeper"	"yes"
"Hgb-7-28"	"VALLECITO-CARRIZO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	567.980814623	"7-28"	57	288	450.859649122807	231.402512533934	249.070175438596	165.803116855194	1145.06718672461	-248.339175126987	13	19	489.692307692308	444.568027155834	1823.39638915981	45.7023766736367	"different"	"deeper"	"no"
"Hgb-7-29"	"COYOTE WELLS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	189.010019051	"7-29"	4	9	367.25	286.990563143343	223.5	93.3577349053985	1228.22168943003	-56.5732047161956	1	5	410	NA	860	35.2665324083033	"different"	"shallower"	"yes"
"Hgb-7-3"	"WARD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	680.857857156	"7-3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-30"	"IMPERIAL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	204.053958714	"7-30"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-31"	"OROCOPIA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	306.554805925	"7-31"	1	1	200	NA	200	NA	650	-250	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-32"	"CHOCOLATE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	286.262368254	"7-32"	1	1	177	NA	177	NA	627	-273	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-33"	"EAST SALTON SEA HIGHLANDS"	"Highland area - Groundwater Basin"	262.729501152	"7-33"	3	3	442.333333333333	84.8312049503797	442.333333333333	84.8312049503797	696.826948184472	187.839718482194	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-34"	"AMOS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	184.234114204	"7-34"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-35"	"OGILBY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	109.96051467	"7-35"	5	6	226.4	87.7627483617053	186.4	48.3973139750544	489.688245085116	41.2080580748367	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-36"	"YUMA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	194.283056657	"7-36"	7	7	145.428571428571	49.2776390900144	145.428571428571	49.2776390900144	293.261488698615	-2.40434584147175	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-37"	"ARROYO SECO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	420.5192441	"7-37"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-38"	"PALO VERDE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	50.4638642242	"7-38"	1	1	34	NA	34	NA	484	-416	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-39"	"PALO VERDE MESA HIGHLANDS"	"Highland area - Groundwater Basin"	240.102644259	"7-39"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-4"	"RICE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	204.350039186	"7-4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-40"	"QUIEN SABE POINT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	98.8100950938	"7-40"	1	1	34	NA	34	NA	484	-416	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-41"	"CALZONA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	137.85564849	"7-41"	NA	NA	NA	NA	NA	NA	NA	NA	1	1	200	NA	650	NA	NA	NA	NA
"Hgb-7-42"	"VIDAL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	176.213415872	"7-42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-43"	"CHEMEHUEVI VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	665.58161912	"7-43"	1	1	70	NA	70	NA	520	-380	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-44"	"NEEDLES VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	392.992195614	"7-44"	2	2	215	169.705627484771	215	169.705627484771	665	-235	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-45"	"PIUTE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	343.33367913	"7-45"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-46"	"CANEBRAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	58.8705895058	"7-46"	2	2	392	390.322943214974	392	390.322943214974	842	-58	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-47"	"JACUMBA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	38.775149853	"7-47"	8	19	429.5	125.956908731291	227.25	131.395531561335	807.370726193874	-166.936594684004	2	2	301.5	210.010714012405	751.5	7.16810255720018	"same"	"shallower"	"yes"
"Hgb-7-48"	"HELENDALE FAULT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	39.6228604951	"7-48"	7	206	286	111.078050637078	112.142857142857	77.7033430671392	619.234151911235	-120.96717205856	6	19	273.5	123.855964733234	645.067894199701	4.0866409048268	"same"	"deeper"	"yes"
"Hgb-7-49"	"PIPES CANYON FAULT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	56.2621645225	"7-49"	8	21	394.25	168.484632618442	322	129.602689566448	899.703897855326	-66.8080686993446	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-5"	"CHUCKWALLA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	909.898695897	"7-5"	1	2	598	NA	598	NA	1048	148	1	2	618	NA	1068	1.89035916824197	"same"	"deeper"	"yes"
"Hgb-7-50"	"IRON RIDGE AREA HIGHLANDS"	"Highland area - Groundwater Basin"	18.3360765856	"7-50"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-51"	"LOST HORSE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	114.351922176	"7-51"	4	7	552.5	73.1505297315064	458.75	217.674642528706	771.951589194519	-194.273927586118	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-52"	"PLEASANT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	87.6559693081	"7-52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-53"	"HEXIE MOUNTAIN AREA HIGHLANDS"	"Highland area - Groundwater Basin"	30.081425386	"7-53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-54"	"BUCK RIDGE FAULT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	52.092306812	"7-54"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-55"	"COLLINS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	256.753500283	"7-55"	17	289	519.117647058824	188.432972948255	227.588235294118	151.414604160039	1084.41656590359	-226.655577185998	1	1	320	NA	770	33.9100255772774	"different"	"shallower"	"yes"
"Hgb-7-56"	"YAQUI WELL AREA HIGHLANDS"	"Highland area - Groundwater Basin"	179.895186661	"7-56"	14	51	377.642857142857	179.237533476093	235.071428571429	77.5494524959241	915.355457571135	2.42307108365642	2	3	727.5	60.1040764008565	1177.5	25.0513757632452	"different"	"deeper"	"no"
"Hgb-7-59"	"MASON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	75.1729060571	"7-59"	7	12	311.714285714286	108.927673688728	260	93.1629396988595	638.497306780471	-19.4888190965785	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-6"	"PINTO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	785.719991439	"7-6"	1	1	200	NA	200	NA	650	-250	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-61"	"DAVIES VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	31.2335076034	"7-61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-7-62"	"JOSHUA TREE HIGHLANDS"	"Highland area - Groundwater Basin"	177.549764565	"7-62"	18	51	439.777777777778	130.628145582415	343.388888888889	124.843967975506	831.662214525023	-31.1430150376304	4	10	540.75	144.599158595984	974.547475787953	15.8215584856231	"different"	"deeper"	"no"
"Hgb-7-63"	"VANDEVENTER FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	33.5262140323	"7-63"	10	31	427	243.962656523038	233.9	97.6495434363793	1158.88796956911	-59.048630309138	1	1	190	NA	640	57.689859329417	"different"	"shallower"	"yes"
"Hgb-7-7"	"CADIZ VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	386.870730711	"7-7"	1	1	565	NA	565	NA	1015	115	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-7-8"	"BRISTOL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	879.37709217	"7-8"	4	6	329.25	130.034290349379	279.25	175.524689621337	719.352871048138	-247.324068864011	1	1	820	NA	1270	55.3594223494136	"different"	"deeper"	"no"
"Hgb-7-9"	"DALE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	451.643016045	"7-9"	12	59	394	136.947236023753	253.666666666667	116.280486390243	804.841708071258	-95.1747925040627	1	1	440	NA	890	10.0491145011592	"different"	"deeper"	"no"
"Hgb-8-1"	"COASTAL PLAIN OF ORANGE COUNTY HIGHLANDS"	"Highland area - Groundwater Basin"	563.367768596	"8-1"	54	95	308.814814814815	220.967347888741	252.092592592593	199.696682120048	971.716858481038	-346.997453767551	7	20	579.142857142857	357.4592883912	1651.52072231646	51.8293782318222	"different"	"deeper"	"no"
"Hgb-8-2"	"UPPER SANTA ANA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1333.64435962	"8-2"	349	2236	422.595988538682	381.461768147969	185.684813753582	160.653937793275	1566.98129298259	-296.276999626242	89	244	433.258426966292	272.233252598254	1249.95818476105	22.5083364925872	"different"	"shallower"	"yes"
"Hgb-8-4"	"ELSINORE HIGHLANDS"	"Highland area - Groundwater Basin"	278.881160932	"8-4"	97	686	533.319587628866	364.179344165062	176.319587628866	256.395590607876	1625.85762012405	-592.867184194762	12	23	643.166666666667	431.924411175957	1938.93990019454	17.5652209297152	"different"	"deeper"	"no"
"Hgb-8-5"	"SAN JACINTO HIGHLANDS"	"Highland area - Groundwater Basin"	833.842131864	"8-5"	311	3208	612.366559485531	493.110666804962	180.495176848875	161.654986480719	2091.69855990042	-304.469782593283	52	119	536.153846153846	257.678199114016	1309.18844349589	46.0180015168434	"different"	"shallower"	"yes"
"Hgb-8-6"	"HEMET LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	115.035981887	"8-6"	30	109	396.1	228.75937516119	233.6	171.668405303103	1082.37812548357	-281.405215909308	11	20	402	173.513688220843	922.54106466253	15.9444890952829	"different"	"shallower"	"yes"
"Hgb-8-7"	"BIG MEADOWS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	125.550609321	"8-7"	8	25	177.625	104.669462731837	119.625	74.4368140486566	491.633388195511	-103.68544214597	8	14	310.75	125.277691549613	686.583074648839	33.0923378854675	"different"	"deeper"	"no"
"Hgb-8-8"	"SEVEN OAKS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	32.5057546396	"8-8"	4	7	336.25	179.228671441448	258.75	174.851127152977	873.936014324345	-265.803381458932	2	2	372	97.5807358037436	822	6.12476106240793	"same"	"shallower"	"yes"
"Hgb-8-9"	"BEAR VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	119.849648356	"8-9"	36	568	298.25	137.88719509595	114.916666666667	69.1529877466311	711.91158528785	-92.5422965732267	25	92	362.08	154.747353235308	826.322059705925	14.8755652030402	"different"	"deeper"	"no"
"Hgb-9-1"	"SAN JUAN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	404.03384147	"9-1"	34	115	505.941176470588	454.044113540742	346.823529411765	449.272035468303	1868.07351709281	-1000.99257699315	11	25	276.636363636364	344.880058202057	1311.27653824254	35.025836674757	"different"	"shallower"	"yes"
"Hgb-9-10"	"SAN PASQUAL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	235.99391289	"9-10"	84	612	831.607142857143	393.621401424272	273.416666666667	236.761341293134	2012.47134712996	-436.867357212734	13	19	453.384615384615	305.118703256492	1368.74072515409	38.0769149177337	"different"	"shallower"	"yes"
"Hgb-9-11"	"SANTA MARIA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	103.497095828	"9-11"	76	944	837.434210526316	298.951739049469	171.118421052632	135.497401412255	1734.28942767472	-235.373783184133	13	22	500.846153846154	285.846359126089	1358.38523122442	24.3093269037298	"different"	"shallower"	"yes"
"Hgb-9-12"	"SAN DIEGUITO CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	184.446795545	"9-12"	51	129	561.078431372549	367.987002114871	309.705882352941	219.621883619793	1665.03943771716	-349.159768506438	5	10	309.2	256.333181621108	1078.19954486332	42.7844527276158	"different"	"shallower"	"yes"
"Hgb-9-13"	"POWAY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	76.8693396808	"9-13"	31	225	801.58064516129	347.748163109795	249.774193548387	157.30495005507	1844.82513449068	-222.140656616822	10	14	390.8	244.164243446451	1123.29273033935	48.6188512054013	"different"	"shallower"	"yes"
"Hgb-9-14"	"MISSION VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	144.953430158	"9-14"	8	9	387.375	497.074279444948	223.625	212.498697475	1878.59783833484	-413.871092424999	1	1	906	NA	1356	32.3130023857232	"different"	"shallower"	"yes"
"Hgb-9-15"	"SAN DIEGO RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	977.770915663	"9-15"	282	2131	664.914893617021	347.276941172197	246.276595744681	193.95731292418	1706.74571713361	-335.59534302786	50	129	541.56	285.251923029165	1397.3157690875	19.9371017242843	"different"	"shallower"	"yes"
"Hgb-9-16"	"EL CAJON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	29.335570696	"9-16"	25	127	739.92	402.825119210144	325.64	254.964520407579	1948.39535763043	-439.253561222736	3	4	579.333333333333	305.760254665863	1496.61409733092	26.2281579314027	"different"	"shallower"	"yes"
"Hgb-9-17"	"SWEETWATER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	557.76935082	"9-17"	157	1626	824.923566878981	340.996645246324	266.171974522293	186.789171512037	1847.91350261795	-294.195540013818	27	45	548.185185185185	292.932787911525	1426.98354891976	25.7064541006288	"different"	"shallower"	"yes"
"Hgb-9-18"	"OTAY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	363.349212532	"9-18"	74	854	804.959459459459	332.508252619356	258.581081081081	199.467716806831	1802.48421731753	-339.822069339413	13	19	680.230769230769	243.414993322841	1410.47574919929	24.4017026171174	"different"	"shallower"	"yes"
"Hgb-9-19"	"TIA JUANA HIGHLANDS"	"Highland area - Groundwater Basin"	12.3751919354	"9-19"	6	9	148.166666666667	82.1423561061324	127.333333333333	62.6088385666646	394.593734985064	-60.4931823666604	5	8	375.6	266.268285757054	1174.40485727116	99.4023992290173	"different"	"deeper"	"no"
"Hgb-9-2"	"SAN MATEO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	334.934097089	"9-2"	50	261	681.78	383.714992553333	287.34	241.584194137661	1832.92497766	-437.412582412982	10	20	532	376.712386605779	1662.13715981734	9.77309192940018	"same"	"shallower"	"yes"
"Hgb-9-22"	"BATIQUITOS LAGOON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	54.7276620475	"9-22"	4	9	608.75	106.937286917769	401.5	271.004920004539	929.561860753308	-411.514760013617	1	1	1354	NA	1804	63.9779294408005	"different"	"deeper"	"no"
"Hgb-9-23"	"SAN ELIJO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	75.6201458892	"9-23"	24	68	717.833333333333	408.914434194678	434.5	422.894271913668	1944.57663591737	-834.182815741004	4	6	363.75	491.929788350601	1839.5393650518	5.55148260987051	"same"	"shallower"	"yes"
"Hgb-9-24"	"PAMO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	282.729472186	"9-24"	68	296	541.970588235294	329.205691296093	256.691176470588	172.315075643768	1529.58766212357	-260.254050460717	9	27	638.333333333333	290.466004895582	1509.73134802008	1.30662915193994	"same"	"shallower"	"yes"
"Hgb-9-25"	"RANCHITA TOWN AREA HIGHLANDS"	"Highland area - Groundwater Basin"	16.9836694026	"9-25"	11	68	573.636363636364	208.552762018283	266.090909090909	122.738302534665	1199.29464969121	-102.123998513085	1	1	222	NA	672	56.3561328813955	"different"	"shallower"	"yes"
"Hgb-9-27"	"COTTONWOOD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	213.876075273	"9-27"	32	120	453.21875	248.322726328643	245.78125	134.198152570092	1198.18692898593	-156.813207710277	7	12	487.714285714286	371.719300138207	1602.87218612891	28.895160045659	"different"	"deeper"	"no"
"Hgb-9-28"	"CAMPO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	178.062733291	"9-28"	68	442	525.191176470588	281.621491364909	203.323529411765	119.358289318959	1370.05565056531	-154.751338545113	10	18	347.9	257.322301145211	1119.86690343563	20.0961067425703	"different"	"shallower"	"yes"
"Hgb-9-29"	"POTRERO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	36.4212847504	"9-29"	24	124	631.25	251.077027848116	257.333333333333	227.009416902292	1384.48108354435	-423.694917373544	3	5	513.333333333333	102.632028788938	821.229419700146	51.0721296394685	"different"	"shallower"	"yes"
"Hgb-9-3"	"SAN ONOFRE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	100.11367277	"9-3"	1	1	75	NA	75	NA	525	-375	2	2	232.5	109.601551083915	682.5	26.0869565217391	"different"	"deeper"	"no"
"Hgb-9-32"	"SAN MARCOS AREA HIGHLANDS"	"Highland area - Groundwater Basin"	63.6038023277	"9-32"	26	79	605.461538461538	433.784852734093	285.730769230769	378.739864043098	1906.81609666382	-850.488822898526	3	4	1148	516.770742205864	2698.31222661759	34.3745526461157	"different"	"deeper"	"no"
"Hgb-9-4"	"SANTA MARGARITA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	378.377693817	"9-4"	96	318	603.322916666667	287.649585608735	336.020833333333	245.463899335917	1466.27167349287	-400.370864674416	12	19	277.333333333333	179.165405210499	814.829548964831	57.1164592008911	"different"	"shallower"	"yes"
"Hgb-9-5"	"TEMECULA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	894.39201814	"9-5"	326	3835	630.533742331288	336.383229842824	204.665644171779	142.052152451293	1639.68343185976	-221.490813182099	27	58	422.666666666667	235.314519477492	1128.61022509914	36.9233376290039	"different"	"shallower"	"yes"
"Hgb-9-6"	"CAHUILLA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	140.536358856	"9-6"	77	1799	585.584415584416	296.856617465196	203.38961038961	106.650703336709	1476.15426798	-116.562499620515	11	15	438.454545454545	144.628049586768	872.33869421485	51.4215357239852	"different"	"shallower"	"yes"
"Hgb-9-7"	"SAN LUIS REY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	837.203858016	"9-7"	246	890	608.170731707317	319.657066431297	296.430894308943	263.790967996912	1567.14193100121	-494.942009681794	52	115	526.25	408.727430869397	1752.43229260819	11.1635016496494	"different"	"deeper"	"no"
